2.06115362243856e-09 948942004807753
2.06631346960063e-09 944208664662171
2.0714862338119e-09 939498934504154
2.07667194740863e-09 934812696566652
2.08187064280801e-09 930149833670035
2.08708235250843e-09 925510229219173
2.09230710908958e-09 920893767200509
2.09754494521276e-09 916300332179167
2.102795893621e-09 911729809296061
2.10805998713931e-09 907182084265026
2.11333725867488e-09 902657043369957
2.11862774121727e-09 898154573461966
2.12393146783861e-09 893674561956556
2.12924847169387e-09 889216896830802
2.13457878602096e-09 884781466620553
2.13992244414104e-09 880368160417640
2.14527947945867e-09 875976867867111
2.15064992546204e-09 871607479164461
2.15603381572315e-09 867259885052896
2.16143118389809e-09 862933976820596
2.16684206372715e-09 858629646297996
2.17226648903513e-09 854346785855083
2.17770449373148e-09 850085288398707
2.18315611181055e-09 845845047369898
2.18862137735178e-09 841625956741205
2.19410032451993e-09 837427911014044
2.1995929875653e-09 833250805216059
2.2050994008239e-09 829094534898500
2.21061959871773e-09 824958996133607
2.21615361575493e-09 820844085512015
2.22170148653006e-09 816749700140166
2.22726324572426e-09 812675737637738
2.23283892810549e-09 808622096135084
2.23842856852877e-09 804588674270682
2.24403220193634e-09 800575371188606
2.24964986335794e-09 796582086536001
2.255281587911e-09 792608720460572
2.26092741080085e-09 788655173608092
2.26658736732097e-09 784721347119911
2.27226149285317e-09 780807142630491
2.27794982286785e-09 776912462264941
2.28365239292421e-09 773037208636574
2.28936923867046e-09 769181284844466
2.29510039584405e-09 765344594471041
2.30084590027188e-09 761527041579653
2.30660578787058e-09 757728530712189
2.31238009464665e-09 753948966886685
2.31816885669676e-09 750188255594947
2.32397211020791e-09 746446302800191
2.32978989145772e-09 742723014934690
2.33562223681461e-09 739018298897432
2.34146918273806e-09 735332062051800
2.34733076577879e-09 731664212223244
2.35320702257906e-09 728014657696987
2.35909798987284e-09 724383307215724
2.36500370448605e-09 720770069977345
2.37092420333681e-09 717174855632661
2.37685952343567e-09 713597574283148
2.3828097018858e-09 710038136478697
2.38877477588329e-09 706496453215377
2.39475478271733e-09 702972435933211
2.40074975977045e-09 699465996513961
2.40675974451877e-09 695977047278924
2.41278477453224e-09 692505500986739
2.41882488747483e-09 689051270831208
2.42488012110484e-09 685614270439123
2.43095051327505e-09 682194413868109
2.43703610193303e-09 678791615604470
2.44313692512134e-09 675405790561057
2.44925302097777e-09 672036854075134
2.45538442773557e-09 668684721906268
2.46153118372374e-09 665349310234216
2.4676933273672e-09 662030535656833
2.47387089718707e-09 658728315187985
2.4800639318009e-09 655442566255475
2.48627246992293e-09 652173206698978
2.4924965503643e-09 648920154767984
2.49873621203332e-09 645683329119758
2.50499149393569e-09 642462648817304
2.51126243517476e-09 639258033327340
2.51754907495177e-09 636069402518288
2.52385145256612e-09 632896676658264
2.53016960741554e-09 629739776413092
2.53650357899644e-09 626598622844313
2.54285340690408e-09 623473137407217
2.54921913083283e-09 620363241948875
2.55560079057645e-09 617268858706187
2.56199842602832e-09 614189910303936
2.56841207718167e-09 611126319752855
2.57484178412986e-09 608078010447700
2.58128758706663e-09 605044906165336
2.58774952628631e-09 602026931062830
2.59422764218413e-09 599024009675554
2.60072197525644e-09 596036066915302
2.60723256610095e-09 593063028068406
2.61375945541702e-09 590104818793872
2.62030268400588e-09 587161365121522
2.62686229277092e-09 584232593450141
2.63343832271792e-09 581318430545639
2.64003081495531e-09 578418803539217
2.64663981069441e-09 575533639925550
2.65326535124975e-09 572662867560969
2.65990747803925e-09 569806414661658
2.66656623258454e-09 566964209801864
2.67324165651117e-09 564136181912101
2.67993379154892e-09 561322260277385
2.686642679532e-09 558522374535455
2.6933683623994e-09 555736454675020
2.70011088219504e-09 552964431034008
2.70687028106813e-09 550206234297820
2.71364660127339e-09 547461795497602
2.72043988517132e-09 544731046008516
2.72725017522844e-09 542013917548026
2.73407751401762e-09 539310342174193
2.74092194421827e-09 536620252283971
2.74778350861666e-09 533943580611519
2.75466225010618e-09 531280260226522
2.76155821168758e-09 528630224532513
2.76847143646925e-09 525993407265208
2.77540196766753e-09 523369742490854
2.78234984860692e-09 520759164604572
2.78931512272038e-09 518161608328726
2.79629783354961e-09 515577008711283
2.8032980247453e-09 513005301124193
2.81031574006742e-09 510446421261772
2.81735102338549e-09 507900305139095
2.82440391867885e-09 505366889090392
2.83147447003694e-09 502846109767462
2.83856272165955e-09 500337904138084
2.84566871785716e-09 497842209484444
2.85279250305114e-09 495358963401565
2.85993412177408e-09 492888103795748
2.86709361867005e-09 490429568883018
2.87427103849487e-09 487983297187579
2.88146642611643e-09 485549227540278
2.8886798265149e-09 483127299077075
2.89591128478309e-09 480717451237521
2.90316084612667e-09 478319623763243
2.91042855586449e-09 475933756696438
2.91771445942884e-09 473559790378375
2.92501860236576e-09 471197665447900
2.93234103033528e-09 468847322839954
2.93968178911178e-09 466508703784097
2.94704092458418e-09 464181749803035
2.95441848275631e-09 461866402711160
2.96181450974716e-09 459562604613097
2.96922905179116e-09 457270297902252
2.97666215523849e-09 454989425259375
2.98411386655538e-09 452719929651125
2.99158423232435e-09 450461754328644
2.99907329924456e-09 448214842826138
3.00658111413206e-09 445979138959468
3.0141077239201e-09 443754586824739
3.02165317565943e-09 441541130796908
3.02921751651859e-09 439338715528390
3.03680079378418e-09 437147285947675
3.04440305486118e-09 434966787257950
3.05202434727327e-09 432797164935730
3.05966471866307e-09 430638364729495
3.06732421679249e-09 428490332658331
3.07500288954297e-09 426353015010582
3.08270078491586e-09 424226358342509
3.09041795103265e-09 422110309476948
3.0981544361353e-09 420004815501985
3.10591028858654e-09 417909823769634
3.11368555687016e-09 415825281894514
3.12148028959135e-09 413751137752546
3.12929453547695e-09 411687339479646
3.13712834337579e-09 409633835470430
3.14498176225899e-09 407590574376920
3.15285484122026e-09 405557505107265
3.16074762947622e-09 403534576824461
3.16866017636668e-09 401521738945079
3.17659253135499e-09 399518941138002
3.18454474402829e-09 397526133323164
3.19251686409789e-09 395543265670301
